media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
17916705600177956,2026-09-05,"We’re excited to welcome City Furniture to ShellHacks 2025!  More than just furniture — they’re a tech-driven company leading with innovation and kindness   Here’s how you can connect with them at ShellHacks: 🤝 Meet their recruiters and engineers at the career fair - Attend their inspiring workshop: “Kindness is a Strategy” - Learn about career pathways, internships, and opportunities with City Furniture  Don’t miss the chance to connect, grow, and get inspired with a company that’s redefining the future of tech + retail!  👉 Apply now at shellhacks.net  #fiu #cityfurniture #tech #internships #hackthon #shellhacks",VIDEO,REELS,https://www.instagram.com/reel/DOyi3WmDXfh/,2025-09-19T16:00:00+0000,50,1,1286.0,50.0,1.0,3.0,1.0,56,2330.0,5.38,7938.6,IG reel,2025-09-19,2025,9,September,Friday,12,12 PM,4.355,0.912,1.812,,
18087761422671776,2026-09-05,Huge thank you to JetBrains for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #jetbrains #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DOywmmDj5kG/,2025-09-19T18:00:00+0000,22,0,589.0,22.0,0.0,0.0,0.0,22,4004.0,,,IG image,2025-09-19,2025,9,September,Friday,14,2 PM,3.735,0.358,6.798,9.0,0.0
18158296255390281,2026-09-05,"Big thank you to Netflix for sponsoring ShellHacks 2025!  They’ll be bringing an incredible lineup to the hackathon: - Workshop: “Netflix and Skill” – go behind the scenes with a Netflix engineer & recruiter to learn what they look for - Challenge: “Beyond the Bench” – build the next big thing in interactive entertainment (choose-your-own-adventure style!) 🤝 Visit their booth to connect with recruiters, get tips on how to stand out, and learn about their internships releasing this October  ⚡ Don’t miss out on your chance to meet Netflix and explore all they have to offer at ShellHacks!  🚨 Reminder: Today, Sept 22, is the FINAL day to apply for ShellHacks! 👉 Register now at shellhacks.net  #hackathon #fiu #netflix #init #technology",VIDEO,REELS,https://www.instagram.com/reel/DO6VOjbjpg0/,2025-09-22T16:31:08+0000,54,2,1303.0,54.0,2.0,5.0,5.0,68,2406.0,8.9,14100.74,IG reel,2025-09-22,2025,9,September,Monday,12,12 PM,5.219,1.107,1.847,,
17911402800211560,2026-09-05,Huge thank you to our Final Wave of Sponsors & Partners for supporting ShellHacks 2025‼️ We’re so grateful for their support in making ShellHacks possible and helping us create opportunities for students in tech 🌊✨  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #hackathon #technology #sponsors,IMAGE,FEED,https://www.instagram.com/p/DO6mStLj35U/,2025-09-22T19:04:46+0000,38,0,1171.0,38.0,0.0,1.0,6.0,46,4555.0,,,IG image,2025-09-22,2025,9,September,Monday,15,3 PM,3.928,0.749,3.89,17.0,0.0
17843148063581020,2026-09-05,Huge thank you to Deloitte for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #deloitte #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DO6srY-jx8h/,2025-09-22T20:00:00+0000,12,0,665.0,12.0,0.0,2.0,0.0,14,3842.0,,,IG image,2025-09-22,2025,9,September,Monday,16,4 PM,2.105,0.228,5.777,13.0,0.0
18058403309571818,2026-09-05,"Ready to find your team and start building? Join us for the INIT Build Team Lead Mixer on Wednesday, Sept 23 from 3–4 PM in PG6 112!  - Meet the INIT Build Leads 🤝 Connect with potential team members - Learn how you can join a project and take it from idea → launch in just 9 weeks  🌟 Open to everyone — the perfect chance to get involved, network, and sign up for INIT Build!  👉 Register now at go.fiu.edu/init 🔗 Become a member at weareinit.org  #fiu #build #mixer #weareinit",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DO68cjbj2V2/,2025-09-22T22:18:21+0000,97,4,2444.0,97.0,4.0,4.0,17.0,126,10088.0,,,IG carousel,2025-09-22,2025,9,September,Monday,18,6 PM,5.155,2.052,4.128,75.0,0.0
17872179636430425,2026-09-05,Huge thank you to Break Through Tech for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their programs and opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #breakthroughtech #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DO8lb2XDopm/,2025-09-23T13:35:45+0000,10,0,645.0,10.0,0.0,0.0,0.0,10,3751.0,,,IG image,2025-09-23,2025,9,September,Tuesday,9,9 AM,1.55,0.163,5.816,11.0,0.0
18188671021322588,2026-09-05,"We’re proud to announce Google Cloud A2A/ADK as our Title Sponsor for ShellHacks 2025! 🐚  At ShellHacks, you’ll have the chance to: 🤝 Connect with Google Cloud recruiters and learn about internship opportunities - Explore how their A2A/ADK tools make it possible to build and innovate projects in seconds - Get inspired by the same technology powering the future of cloud innovation  A huge thank you to Google Cloud A2A/ADK for sponsoring and supporting Florida’s Largest Hackathon — we can’t wait to see you there❗️  #fiu #googlecloud #A2A #ADK #hackathon",VIDEO,REELS,https://www.instagram.com/reel/DO9Ki12Ce5_/,2025-09-23T19:00:00+0000,249,18,3279.0,249.0,18.0,16.0,19.0,305,5694.0,11.46,42439.24,IG reel,2025-09-23,2025,9,September,Tuesday,15,3 PM,9.302,4.967,1.737,,
18164388970372859,2026-09-05,Huge thank you to Xbox for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their internships and career opportunities in tech!  🔗 Register now at shellhacks.net ‼️  #fiu #shellhacks #xbox #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DO9fKRcjqeM/,2025-09-23T22:00:00+0000,20,0,624.0,20.0,0.0,0.0,0.0,20,3682.0,,,IG image,2025-09-23,2025,9,September,Tuesday,18,6 PM,3.205,0.326,5.901,14.0,0.0
18067424735519829,2026-09-05,Huge thank you to React Miami for sponsoring ShellHacks 2025‼️ They’ve generously donated tickets to the React Miami Conference 🎟️🔥 — the ultimate React conference in the US!  Don’t miss your chance to win at ShellHacks 🌊  #fiu #shellhacks #reactmiami #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DO9mBNyD9Eg/,2025-09-23T23:00:00+0000,11,0,797.0,11.0,0.0,0.0,2.0,13,4343.0,,,IG image,2025-09-23,2025,9,September,Tuesday,19,7 PM,1.631,0.212,5.449,9.0,0.0
17935160747962422,2026-09-05,Huge thank you to LearnPack for sponsoring ShellHacks 2025‼️ Check them out at ShellHacks to learn more about their products and opportunities in tech!  We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #learnpack #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DO_GOuBjYN8/,2025-09-24T13:00:00+0000,7,0,535.0,7.0,0.0,0.0,0.0,8,3790.0,,,IG image,2025-09-24,2025,9,September,Wednesday,9,9 AM,1.495,0.13,7.084,8.0,0.0
18089372569882611,2026-09-05,"First time at ShellHacks? Here’s what you can expect:      1    Over a thousand hackers, mentors, and sponsors ready to connect     2    Workshops happening all day and night     3    Free food and free merch     4    Hackers working and sleeping at the venue     5    Big giveaways—from an MSI Claw and Nintendo Switch to even bigger prizes revealed at the event  It’s more than just a hackathon—it’s an experience. Are you ready?  #ShellHacks #Hackathon #weareinit #fiu",VIDEO,REELS,https://www.instagram.com/reel/DO_Zk-Wjm9q/,2025-09-24T15:56:16+0000,240,6,3989.0,240.0,6.0,16.0,31.0,300,7012.0,11.8,55006.07,IG reel,2025-09-24,2025,9,September,Wednesday,11,11 AM,7.521,4.885,1.758,,
18055358627198781,2026-09-05,"The final round of ShellHacks acceptances is out. Check your email to see if you got in, we can’t wait to have you join us this year.  #fiu #shellhacks #hackathon #tech",IMAGE,FEED,https://www.instagram.com/p/DPADfTGj-ob/,2025-09-24T21:56:06+0000,25,0,958.0,25.0,0.0,0.0,1.0,27,5047.0,,,IG image,2025-09-24,2025,9,September,Wednesday,17,5 PM,2.818,0.44,5.268,12.0,0.0
18051050708296925,2026-09-05,"🚀 We're excited to announce the Autonomous AI Agent Challenge from Google Cloud at ShellHacks!  Our title sponsor has brought ShellHacks a revolutionary challenge - Use Google’s Agent Development Kit (ADK) and Agent2Agent protocol (A2A) to design an innovative AI agent that solves a real-world business or developer problem!   Your agent will tackle complex workflows with autonomous loops and parallel processes. Sounds exciting, right? This is your chance to build an impactful solution that showcases the future of AI.   🏆 Prizes include: 1st place - $1,000 in credits for each team member 2nd place - $800  in credits for each team member 3rd place - $500  in credits for each team member Featured on Google social media channels Google Cloud jackets  Learn more about this challenge and get started by visiting your ShellHacks Hacker Guide!  ADK website: https://google.github.io/adk-docs/  A2A website: https://a2a-protocol.org/latest/#what-is-a2a-protocol  #shellhacks #googlecloud #a2a #adk #hackathon",IMAGE,FEED,https://www.instagram.com/p/DPBrB65jWnH/,2025-09-25T13:00:00+0000,49,0,1131.0,49.0,0.0,6.0,7.0,62,5428.0,,,IG image,2025-09-25,2025,9,September,Thursday,9,9 AM,5.482,1.01,4.799,48.0,0.0
18062846054524784,2026-09-05,Huge thank you to World Kinect for sponsoring ShellHacks 2025! Check them out at ShellHacks to learn more about their internships and career opportunities. We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #worldkinect #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DPBuctLjUyZ/,2025-09-25T13:30:00+0000,8,0,555.0,8.0,0.0,0.0,1.0,9,4139.0,,,IG image,2025-09-25,2025,9,September,Thursday,9,9 AM,1.622,0.147,7.458,3.0,0.0
18106282975587537,2026-09-05,Huge thank you to 4Geeks for sponsoring ShellHacks 2025! Meet their team at ShellHacks to learn more about their products and exciting opportunities in tech. We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #4geeks #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DPB_lPyDnMz/,2025-09-25T16:00:00+0000,7,0,619.0,7.0,0.0,1.0,0.0,8,5172.0,,,IG image,2025-09-25,2025,9,September,Thursday,12,12 PM,1.292,0.13,8.355,4.0,0.0
17920952778159551,2026-09-05,"At ShellHacks 2025, hackers will have the chance to win incredible prizes while showcasing their innovation and creativity.  Prizes include: 	•	Apple MacBook Air 13” 	•	MSI PRO MP275Q Business & Productivity Monitor 	•	Tickets to the 2026 React Miami Conference ($500 value) 	•	Apple AirPods 4 for the Best First-Time Hacker  We can’t wait to see the projects our hackers bring to life and the impact they’ll make during Florida’s Largest Hackathon.  #shellhacks #weareinit #fiu #technology #hackathon",IMAGE,FEED,https://www.instagram.com/p/DPCJ1rejlAf/,2025-09-25T17:30:00+0000,61,1,1168.0,61.0,1.0,0.0,4.0,66,7516.0,,,IG image,2025-09-25,2025,9,September,Thursday,13,1 PM,5.651,1.075,6.435,36.0,0.0
18077076374040198,2026-09-05,Huge thank you to Wolfram for sponsoring ShellHacks 2025! We’re excited to have them join us and share more about their internships and opportunities in tech. We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #wolfram #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DPCUOQoDmcx/,2025-09-25T19:00:00+0000,9,0,654.0,9.0,0.0,0.0,0.0,9,6145.0,,,IG image,2025-09-25,2025,9,September,Thursday,15,3 PM,1.376,0.147,9.396,2.0,0.0
18105855595573477,2026-09-05,Huge thank you to Addigy for sponsoring ShellHacks 2025! Come connect with their team at ShellHacks to learn more about their internships and job opportunities. We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #addigy #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DPCoxgVDgTV/,2025-09-25T22:00:00+0000,12,0,832.0,12.0,0.0,1.0,1.0,14,6837.0,,,IG image,2025-09-25,2025,9,September,Thursday,18,6 PM,1.683,0.228,8.218,10.0,0.0
17993380475834398,2026-09-05,A big thank you to INIT National for sponsoring ShellHacks 2025! We’re excited to have them join us — make sure to check them out and talk to their team about their programs and opportunities. We can’t wait to see you at ShellHacks! 🐚  #fiu #shellhacks #init #hackathon #technology,IMAGE,FEED,https://www.instagram.com/p/DPEkZc7jpvL/,2025-09-26T16:00:00+0000,29,0,1288.0,29.0,0.0,0.0,3.0,32,7764.0,,,IG image,2025-09-26,2025,9,September,Friday,12,12 PM,2.484,0.521,6.028,29.0,0.0
18052752458557034,2026-09-05,Hackers summed up @googlecloud at ShellHacks in one word and showed us how A2A and ADK took their projects to the next level 🔥  #ShellHacks2025 #GoogleCloud #HackTheFuture #init,VIDEO,REELS,https://www.instagram.com/reel/DPJ6NiwCQ01/,2025-09-28T17:47:57+0000,100,0,1912.0,100.0,0.0,4.0,7.0,112,3499.0,8.6,19248.34,IG reel,2025-09-28,2025,9,September,Sunday,13,1 PM,5.858,1.824,1.83,,
18419914510110354,2026-09-05,"🎮 Ready to level up your skills? Join us for Game Dev 101 — learn the fundamentals of game development and set up your tools with the INIT Explore series!  🗓 Wednesday, Oct 8 | 4:30–6:30 PM 📍 VH 131 | Open to everyone!  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #gamedev #initexplore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPd_rwuDYwb/,2025-10-06T13:00:00+0000,48,0,906.0,48.0,0.0,1.0,0.0,49,4197.0,,,IG carousel,2025-10-06,2025,10,October,Monday,9,9 AM,5.408,0.798,4.632,23.0,0.0
17884139919265841,2026-09-05,"💼 Want to make a lasting impression on recruiters? Join us for INIT Reach: Stand Out to Recruiters and learn tips on how to stand out during career fairs, interviews, and networking events!  🗓 Wednesday, Oct 8 | 1:30–3:00 PM 📍 CASE 132 | Open to everyone!  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #careerprep #initreach",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPeUVC9DR12/,2025-10-06T16:00:00+0000,93,1,1232.0,93.0,1.0,3.0,8.0,105,5125.0,,,IG carousel,2025-10-06,2025,10,October,Monday,12,12 PM,8.523,1.71,4.16,28.0,0.0
18065921705601726,2026-09-05,"Brunch with E-Board Come hang out with the INIT team, enjoy some good food, and learn more about the open E-Board positions and what it’s like to be part of FIU’s largest tech community.  It’s the perfect chance to chat with current members, ask questions, and see where you might fit in!  📅 Monday, October 13 | 2–3:30 PM 📍 PG6 116 | Open to everyone  Register now → go.fiu.edu/init View open roles → go.fiu.edu/e-board  #weareinit #fiu #technology #leadership #community #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPjd59ljUpj/,2025-10-08T16:00:00+0000,37,0,1079.0,37.0,0.0,2.0,3.0,42,4390.0,,,IG carousel,2025-10-08,2025,10,October,Wednesday,12,12 PM,3.892,0.684,4.069,10.0,1.0
18153038974406358,2026-09-05,"Build smarter with Google Cloud ☁️  Ever wondered what it would be like to create an AI that automates your daily tasks? With Google Cloud’s A2A protocol and ADK toolkit, you can build, connect, and scale autonomous agents that work with you — not just for you.  Explore how you can get started and take your projects to the next level: 🔗 ADK on GitHub → github.com/google/adk 🔗 Learn more about A2A → a2a-protocol.org/latest/#what-is-a2a-protocol  Keep experimenting. Keep connecting. Keep pushing what’s possible. #weareinit #fiu #googlecloud #adk #a2a #technology #innovation",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPmCwWiju1j/,2025-10-09T16:00:00+0000,37,1,1034.0,37.0,1.0,17.0,6.0,62,4706.0,,,IG carousel,2025-10-09,2025,10,October,Thursday,12,12 PM,5.996,1.01,4.551,19.0,0.0
17895231573338062,2026-09-05,"Arduino in Action 🤖 Ready to dive into hardware? Learn how Arduino controls LEDs, motor speeds, and brings your projects to life!  Whether you’re new to microcontrollers or want hands-on experience with real hardware, this session is for you. Come explore, experiment, and create with us.  📅 Monday, October 13 | 4–6 PM 📍 PG 116 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #arduino #innovation #initexplore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPopmbDjinv/,2025-10-10T16:18:44+0000,37,0,892.0,37.0,0.0,2.0,3.0,43,3640.0,,,IG carousel,2025-10-10,2025,10,October,Friday,12,12 PM,4.821,0.7,4.081,11.0,0.0
17875760922328798,2026-09-05,"Crack the Tech Interview Get insider tips on technical interviews, coding prep, and how to stand out to recruiters. Perfect for anyone looking to level up their interview game.  📅 Wednesday, October 15 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #careerprep #reach #techinterviews",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPrMSzEjgYl/,2025-10-11T16:00:00+0000,46,3,979.0,46.0,3.0,5.0,12.0,66,4074.0,,,IG carousel,2025-10-11,2025,10,October,Saturday,12,12 PM,6.742,1.075,4.161,17.0,0.0
18040323692694339,2026-09-05,"Ready to start coding? Learn HTML basics and create your very first webpage — perfect for anyone looking to kickstart their web dev journey.  📅 Thursday, October 16 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #webdev #initexplore #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPwXFUgjkY_/,2025-10-13T16:07:06+0000,32,2,963.0,32.0,2.0,3.0,2.0,39,3916.0,,,IG carousel,2025-10-13,2025,10,October,Monday,12,12 PM,4.05,0.635,4.066,21.0,0.0
18076035026515828,2026-09-05,"🎮 Bring Mario to life! Learn how to program movement, jumping, and camera control — the building blocks behind every platform game.  📅 Wednesday, October 15 | 4–6 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #gamedev #initexplore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DPwqcoxD9DI/,2025-10-13T19:00:00+0000,31,1,813.0,31.0,1.0,1.0,3.0,37,3306.0,,,IG carousel,2025-10-13,2025,10,October,Monday,15,3 PM,4.551,0.603,4.066,4.0,0.0
18056243456248208,2026-09-05,"🧠At ShellHacks 2025, Team VL-ADK took AI to the real world — building a robot powered by Google Cloud’s ADK that can find and navigate to everyday objects.  Their robot uses a YOLO-based vision model and agentic workflows to locate items, mark their position, and autonomously drive toward them.  By leveraging Google ADK’s orchestration tools, they combined AI reasoning, tool-calling, and robotic control — all with limited resources but maximum creativity.  Interested in building with Google ADK / A2A? Learn more at goo.gle/adk.  @googlecloud #ShellHacks #INITatFIU #VLADK #GoogleADK #A2A #AIinAction #Robotics #AIforGood",VIDEO,REELS,https://www.instagram.com/reel/DP2fD7CjNc2/,2025-10-16T01:16:59+0000,156,18,2507.0,156.0,18.0,6.0,61.0,244,4299.0,12.15,33003.78,IG reel,2025-10-15,2025,10,October,Wednesday,21,9 PM,9.733,3.973,1.715,,
17942400678068920,2026-09-05,"Come to our next INIT Explore class and keep learning with us! Let’s keep building, creating, and exploring Arduinos together.  📅 Monday, October 20 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  #weareinit #initexplore #fiu #arduino #technology",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DP4aOZ4jwvz/,2025-10-16T19:12:14+0000,32,0,621.0,32.0,0.0,2.0,3.0,37,2584.0,,,IG carousel,2025-10-16,2025,10,October,Thursday,15,3 PM,5.958,0.603,4.161,8.0,0.0
18027804641733133,2026-09-05,"Check out CtrlARM, one of the incredible projects built at ShellHacks 2025 using Google Cloud’s A2A/ADK! 💪💻  CtrlARM was created to help people with mobility challenges use computers more easily. The team leveraged Google ADK to power intelligent agents that can communicate, deliberate, and decide together which one is best suited to perform a user’s task — from identifying apps on screen to enabling adaptive controls. 🤖✨  By connecting multiple agents through A2A, they built a truly collaborative AI system that makes computers more accessible for everyone.  Interested in building with Google Cloud A2A/ADK? Start your journey today at goo.gle/adk!  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A #AccessibilityInTech #AIforGood",VIDEO,REELS,https://www.instagram.com/reel/DP4fuzejhiv/,2025-10-16T20:00:00+0000,96,15,2641.0,96.0,15.0,3.0,15.0,131,4517.0,10.89,34298.11,IG reel,2025-10-16,2025,10,October,Thursday,16,4 PM,4.96,2.133,1.71,,
18204243499311084,2026-09-05,"Ready to dive into AI? Learn the core concepts behind Artificial Intelligence and Machine Learning — and how models learn to make predictions.  📅 Tuesday, October 21 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #artificialintelligence #machinelearning #init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DP6sCEKDmiM/,2025-10-17T16:26:19+0000,24,0,717.0,24.0,0.0,2.0,14.0,40,2906.0,,,IG carousel,2025-10-17,2025,10,October,Friday,12,12 PM,5.579,0.651,4.053,7.0,0.0
17890943997223232,2026-09-05,"Hear from FIU students who’ve landed internships and learn how you can too! Gain insights, tips, and real experiences that’ll help you take your next big step.  📅 Wednesday, October 22 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #internships #careerprep #init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DP69rfzDqln/,2025-10-17T19:00:00+0000,65,0,990.0,65.0,0.0,5.0,8.0,78,3690.0,,,IG carousel,2025-10-17,2025,10,October,Friday,15,3 PM,7.879,1.27,3.727,18.0,0.0
18003189890820780,2026-09-05,"Check out A11Y Tools, one of the amazing projects built at ShellHacks 2025 using Google Cloud’s A2A/ADK! 💡  A11Y Tools is a Gemini-powered Chrome extension designed to make web pages more accessible for everyone. The team built an agentic workflow that integrates Google ADK directly into webpages, allowing users to interact with forms and buttons using natural language and voice commands. 🗣️💻  Their biggest takeaway? Think of agents like a team — each LLM has a role, and the right tools make collaboration seamless.  Interested in building with Google Cloud A2A/ADK? Start your journey today at goo.gle/adk!  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A #AccessibilityInTech #AIforGood",VIDEO,REELS,https://www.instagram.com/reel/DP7EfhGDmpM/,2025-10-17T20:00:00+0000,46,0,1277.0,46.0,0.0,3.0,1.0,50,1991.0,7.36,10176.56,IG reel,2025-10-17,2025,10,October,Friday,16,4 PM,3.915,0.814,1.559,,
18063934919111263,2026-09-05,"🎮 Keep your Mario project going! Join us to build platforms, pipes, and layouts for fun and creative gameplay.  📅 Wednesday, October 22 | 4:30–6:30 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #gamedev #explore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DP9l4M5Dw-8/,2025-10-18T19:30:00+0000,21,0,534.0,21.0,0.0,0.0,0.0,21,2486.0,,,IG carousel,2025-10-18,2025,10,October,Saturday,15,3 PM,3.933,0.342,4.655,4.0,0.0
18345510046161820,2026-09-05,"🚗 Team Draura brought driver safety to life at ShellHacks 2025 using Google Cloud’s ADK and Gemini!  After witnessing a serious crash on their way to the event, the team set out to rethink how people learn to drive safely. Draura is a 3D driving simulation that blends real Google Maps data with retro Game Boy-style visuals, letting players navigate real streets, face real hazards, and answer safety questions in real time.  Powered by multi-agent systems built with Google ADK, the game’s AI agents generate dynamic, location-aware scenarios and questions based on real-world traffic data. It’s educational, immersive, and surprisingly fun — turning serious safety training into an engaging experience.  Interested in building with Google Cloud ADK / A2A? Learn more at goo.gle/adk.  @GoogleCloud #ShellHacks #INITatFIU #Draura #GoogleADK #A2A #GeminiAI #AIinAction #SafetyTech #AIforGood #GameDev",VIDEO,REELS,https://www.instagram.com/reel/DP9pYuBDt-t/,2025-10-18T20:00:00+0000,38,0,1258.0,38.0,0.0,3.0,8.0,49,4800.0,46.03,65366.55,IG reel,2025-10-18,2025,10,October,Saturday,16,4 PM,3.895,0.798,3.816,,
18056486864244512,2026-09-05,"💻 Time to make your webpage stand out! Learn how to style your project with colors, fonts, and layouts at our next INIT Explore workshop.  📅 Thursday, October 23 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #webdev #explore",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DP93CuZj3Zi/,2025-10-18T22:00:00+0000,28,0,660.0,28.0,0.0,2.0,0.0,30,3004.0,,,IG carousel,2025-10-18,2025,10,October,Saturday,18,6 PM,4.545,0.489,4.552,4.0,0.0
17896972548180420,2026-09-05,"Join our next INIT Explore session and take your robotics skills to the next level! Learn new ways to enhance your projects and keep experimenting with what’s possible.  📅 Monday, October 27 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #robotics #initexplore #innovation",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQDBzeOj5iU/,2025-10-20T22:10:00+0000,30,4,834.0,30.0,4.0,2.0,7.0,43,3468.0,,,IG carousel,2025-10-20,2025,10,October,Monday,18,6 PM,5.156,0.7,4.158,13.0,0.0
18100889836659280,2026-09-05,"Join our next INIT Explore session and dive into the world of AI! Learn the basics of Deep Learning and how models learn to recognize patterns and make decisions.  📅 Tuesday, October 28 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #artificialintelligence #deeplearning #init",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQE_vHRjuC9/,2025-10-21T16:30:00+0000,53,0,1234.0,53.0,0.0,3.0,38.0,99,4436.0,,,IG carousel,2025-10-21,2025,10,October,Tuesday,12,12 PM,8.023,1.612,3.595,19.0,0.0
18073323896224491,2026-09-05,"💡 Simpler web, smarter browsing. That’s what Team Pathfinder set out to create at ShellHacks 2025 using Google Cloud’s ADK + Gemini 2.5 Flash! 🌐✨  Pathfinder is a Chrome extension that turns messy websites into guided experiences — scanning each page, understanding what you need, and highlighting the exact steps to get there. From students hunting for credible sources to workers managing returns, it makes the internet easier for everyone to use.  Built with HTML, CSS, JavaScript, and Google ADK, the team overcame OS issues, Git chaos, and UI challenges to build a tool that actually helps people — not just tech pros.  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A",VIDEO,REELS,https://www.instagram.com/reel/DQFb3xejzQH/,2025-10-21T20:38:56+0000,32,0,1189.0,32.0,0.0,5.0,1.0,39,1924.0,6.83,9058.14,IG reel,2025-10-21,2025,10,October,Tuesday,16,4 PM,3.28,0.635,1.618,,
18545996464020418,2026-09-05,"Practice solving real interview-style data structure problems and get one step closer to landing that tech internship or full-time role. Let’s level up together!  📅 Wednesday, October 29 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #fiu #technology #careerprep #datastructures #techinterviews",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQKQIXwjp0P/,2025-10-23T17:30:00+0000,27,0,693.0,27.0,0.0,4.0,4.0,35,3088.0,,,IG carousel,2025-10-23,2025,10,October,Thursday,13,1 PM,5.051,0.57,4.456,12.0,0.0
17953494636013352,2026-09-05,"Come learn JavaScript and keep building your web development skills with us!  📅 Thursday, October 30 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #technology #computerscience #fiu #javascript #webdev",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DQKaaijD0T1/,2025-10-23T19:00:00+0000,35,0,773.0,35.0,0.0,3.0,0.0,38,3548.0,,,IG carousel,2025-10-23,2025,10,October,Thursday,15,3 PM,4.916,0.619,4.59,10.0,0.0
